"","Matrix","Taxa","Characters","Living","Source","Tax.level"
"5908","MB458-2.nex","Eschrichtius_robustus","304","TRUE","Fritz Tree","Species"
"5909","MB458-2.nex","Balaenoptera_physalus","304","TRUE","Fritz Tree","Species"
"5910","MB458-2.nex","Megaptera_novaeangliae","304","TRUE","Fritz Tree","Species"
"5911","MB458-2.nex","Kogia_breviceps","304","TRUE","Fritz Tree","Species"
"5912","MB458-2.nex","Physeter_catodon","304","TRUE","Fritz Tree","Species"
"5914","MB458-2.nex","Tasmacetus_shepherdi","304","TRUE","Fritz Tree","Species"
"5915","MB458-2.nex","Ziphius_cavirostris","304","TRUE","Fritz Tree","Species"
"5916","MB458-2.nex","Berardius_bairdii","304","TRUE","Fritz Tree","Species"
"5917","MB458-2.nex","Mesoplodon_europaeus","304","TRUE","Fritz Tree","Species"
"5918","MB458-2.nex","Inia_geoffrensis","304","TRUE","Fritz Tree","Species"
"5919","MB458-2.nex","Platanista_gangetica","304","TRUE","Fritz Tree","Species"
"5920","MB458-2.nex","Lipotes_vexillifer","304","TRUE","Fritz Tree","Species"
"5921","MB458-2.nex","Pontoporia_blainvillei","304","TRUE","Fritz Tree","Species"
"5922","MB458-2.nex","Delphinapterus_leucas","304","TRUE","Fritz Tree","Species"
"5923","MB458-2.nex","Phocoena_phocoena","304","TRUE","Fritz Tree","Species"
"5924","MB458-2.nex","Phocoenoides_dalli","304","TRUE","Fritz Tree","Species"
"5925","MB458-2.nex","Tursiops_truncatus","304","TRUE","Fritz Tree","Species"
"5927","MB458-2.nex","Orcaella_brevirostris","304","TRUE","Fritz Tree","Species"
"5928","MB458-2.nex","Pseudorca_crassidens","304","TRUE","Fritz Tree","Species"
"5929","MB458-2.nex","Orcinus_orca","304","TRUE","Fritz Tree","Species"
"5930","MB458-2.nex","Globicephala_macrorhynchus","304","TRUE","Fritz Tree","Species"
"5931","MB458-2.nex","Grampus_griseus","304","TRUE","Fritz Tree","Species"
"5932","MB458-2.nex","Delphinus_delphis","304","TRUE","Fritz Tree","Species"
"5974","MB458.nex","Bos_taurus","304","TRUE","Fritz Tree","Species"
"5975","MB458.nex","Sus_scrofa","304","TRUE","Fritz Tree","Species"
"5976","MB458.nex","Hippopotamus_amphibius","304","TRUE","Fritz Tree","Species"
"5977","MB458.nex","Delphinus_delphis","304","TRUE","Fritz Tree","Species"
"5978","MB458.nex","Tursiops_truncatus","304","TRUE","Fritz Tree","Species"
"5980","MB458.nex","Globicephala_macrorhynchus","304","TRUE","Fritz Tree","Species"
"5981","MB458.nex","Grampus_griseus","304","TRUE","Fritz Tree","Species"
"5982","MB458.nex","Pseudorca_crassidens","304","TRUE","Fritz Tree","Species"
"5983","MB458.nex","Orcinus_orca","304","TRUE","Fritz Tree","Species"
"5984","MB458.nex","Orcaella_brevirostris","304","TRUE","Fritz Tree","Species"
"5985","MB458.nex","Phocoena_phocoena","304","TRUE","Fritz Tree","Species"
"5986","MB458.nex","Phocoenoides_dalli","304","TRUE","Fritz Tree","Species"
"5987","MB458.nex","Delphinapterus_leucas","304","TRUE","Fritz Tree","Species"
"5988","MB458.nex","Inia_geoffrensis","304","TRUE","Fritz Tree","Species"
"5989","MB458.nex","Pontoporia_blainvillei","304","TRUE","Fritz Tree","Species"
"5990","MB458.nex","Lipotes_vexillifer","304","TRUE","Fritz Tree","Species"
"5991","MB458.nex","Mesoplodon_europaeus","304","TRUE","Fritz Tree","Species"
"5992","MB458.nex","Tasmacetus_shepherdi","304","TRUE","Fritz Tree","Species"
"5993","MB458.nex","Ziphius_cavirostris","304","TRUE","Fritz Tree","Species"
"5994","MB458.nex","Berardius_bairdii","304","TRUE","Fritz Tree","Species"
"5995","MB458.nex","Platanista_gangetica","304","TRUE","Fritz Tree","Species"
"5997","MB458.nex","Kogia_breviceps","304","TRUE","Fritz Tree","Species"
"5998","MB458.nex","Megaptera_novaeangliae","304","TRUE","Fritz Tree","Species"
"5999","MB458.nex","Balaenoptera_physalus","304","TRUE","Fritz Tree","Species"
"6000","MB458.nex","Eschrichtius_robustus","304","TRUE","Fritz Tree","Species"
"6001","MB458.nex","Caperea_marginata","304","TRUE","Fritz Tree","Species"
"6002","MB458.nex","Eubalaena_glacialis","304","TRUE","Fritz Tree","Species"
"6048","MB466.nex","Allenopithecus","151","TRUE","Wilson & Reeder","Genus"
"6049","MB466.nex","Cercocebus","151","TRUE","Wilson & Reeder","Genus"
"6050","MB466.nex","Lophocebus","151","TRUE","Wilson & Reeder","Genus"
"6051","MB466.nex","Macaca","151","TRUE","Wilson & Reeder","Genus"
"6052","MB466.nex","Mandrillus","151","TRUE","Wilson & Reeder","Genus"
"6053","MB466.nex","Papio","151","TRUE","Wilson & Reeder","Genus"
"6054","MB466.nex","Theropithecus","151","TRUE","Wilson & Reeder","Genus"
"6057","MB470.nex","Balaenoptera_acutorostrata","48","TRUE","Fritz Tree","Species"
"6058","MB470.nex","Balaenoptera_bonaerensis","48","TRUE","Fritz Tree","Species"
"6059","MB470.nex","Balaenoptera_borealis","48","TRUE","Fritz Tree","Species"
"6060","MB470.nex","Balaenoptera_edeni","48","TRUE","Fritz Tree","Species"
"6061","MB470.nex","Balaenoptera_musculus","48","TRUE","Fritz Tree","Species"
"6062","MB470.nex","Balaenoptera_omurai","48","TRUE","Wilson & Reeder","Genus"
"6063","MB470.nex","Balaenoptera_physalus","48","TRUE","Fritz Tree","Species"
"6064","MB470.nex","Megaptera_novaeangliae","48","TRUE","Fritz Tree","Species"
"6065","MB470.nex","Eschrichtius_robustus","48","TRUE","Fritz Tree","Species"
"6066","MB470.nex","Caperea_marginata","48","TRUE","Fritz Tree","Species"
"6067","MB470.nex","Balaena_mysticetus","48","TRUE","Fritz Tree","Species"
"6068","MB470.nex","Eubalaena_sp.","48","TRUE","Wilson & Reeder","Species"
"6117","MB496.nex","Ptilocercus","408","TRUE","Wilson & Reeder","Genus"
"6126","MB496.nex","Blarina","408","TRUE","Wilson & Reeder","Genus"
"6127","MB496.nex","Erinaceus","408","TRUE","Wilson & Reeder","Genus"
"6131","MB496.nex","Orycteropus","408","TRUE","Wilson & Reeder","Genus"
"6132","MB496.nex","Rhynchocyon","408","TRUE","Wilson & Reeder","Genus"
"6133","MB496.nex","Procavia","408","TRUE","Wilson & Reeder","Genus"
"6135","MB496.nex","Chaetophractus","408","TRUE","Wilson & Reeder","Genus"
"6136","MB496.nex","Bradypus","408","TRUE","Wilson & Reeder","Genus"
"6137","MB496.nex","Tamandua","408","TRUE","Wilson & Reeder","Genus"
"6188","MB526.nex","Anomalurus","99","TRUE","Wilson & Reeder","Genus"
"6198","MB526.nex","Idiurus","99","TRUE","Wilson & Reeder","Genus"
"6206","MB528.nex","Echinosorex_gymnurus","99","TRUE","Wilson & Reeder","Species"
"6207","MB528.nex","Erinaceus_europaeus","99","TRUE","Fritz Tree","Species"
"6227","MB528.nex","Canis_latrans","99","TRUE","Fritz Tree","Species"
"6228","MB528.nex","Mephitis_mephitis","99","TRUE","Fritz Tree","Species"
"6229","MB528.nex","Gulo_gulo","99","TRUE","Fritz Tree","Species"
"6231","MB528.nex","Otariidae","99","TRUE","Wilson & Reeder","Family"
"6233","MB528.nex","Procyon_lotor","99","TRUE","Fritz Tree","Species"
"6237","MB528.nex","Nandinia_binotata","99","TRUE","Fritz Tree","Species"
"6238","MB528.nex","Hyaena_hyaena","99","TRUE","Fritz Tree","Species"
"6239","MB528.nex","Civettictis_civetta","99","TRUE","Fritz Tree","Species"
"6240","MB528.nex","Felis_concolor","99","TRUE","Wilson & Reeder","Species"
"6241","MB528.nex","Herpestes","99","TRUE","Wilson & Reeder","Genus"
"6249","MB529.nex","Arctocephalus_pusillus","107","TRUE","Fritz Tree","Species"
"6255","MB529.nex","Callorhinus_ursinus","107","TRUE","Fritz Tree","Species"
"6256","MB529.nex","Zalophus_californianus","107","TRUE","Fritz Tree","Species"
"6257","MB529.nex","Zalophus_wollebaeki","107","TRUE","Fritz Tree","Species"
"6258","MB529.nex","Zalophus_japonicus","107","TRUE","Fritz Tree","Species"
"6259","MB529.nex","Eumetopias_jubatus","107","TRUE","Fritz Tree","Species"
"6260","MB529.nex","Neophoca_cinerea","107","TRUE","Fritz Tree","Species"
"6261","MB529.nex","Phocarctos_hookeri","107","TRUE","Fritz Tree","Species"
"6262","MB529.nex","Otaria_byronia","107","TRUE","Wilson & Reeder","Genus"
"6270","MB529.nex","Callorhinus_gilmorei","107","TRUE","Wilson & Reeder","Genus"
"6271","MB529.nex","Neophoca_palatina","107","TRUE","Wilson & Reeder","Species"
"6273","MB529.nex","Odobenus_rosmarus","107","TRUE","Fritz Tree","Species"
"6278","MB530-1.nex","Monachus_monachus","39","TRUE","Fritz Tree","Species"
"6279","MB530-1.nex","Erignathus_barbatus","39","TRUE","Fritz Tree","Species"
"6280","MB530-1.nex","Callorhinus_ursinus","39","TRUE","Fritz Tree","Species"
"6293","MB530-1.nex","Odobenus_rosmarus","39","TRUE","Fritz Tree","Species"
"6296","MB530-2.nex","Callorhinus_ursinus","90","TRUE","Fritz Tree","Species"
"6299","MB530-2.nex","Erignathus_barbatus","90","TRUE","Fritz Tree","Species"
"6300","MB530-2.nex","Monachus_monachus","90","TRUE","Fritz Tree","Species"
"6316","MB530-2.nex","Odobenus_rosmarus","90","TRUE","Fritz Tree","Species"
"6317","MB539.nex","Microperoryctes_longicauda","51","TRUE","Fritz Tree","Species"
"6318","MB539.nex","Peroryctes_raffrayana","51","TRUE","Fritz Tree","Species"
"6322","MB539.nex","Isoodon_macrourus","51","TRUE","Fritz Tree","Species"
"6323","MB539.nex","Isoodon_obesulus","51","TRUE","Fritz Tree","Species"
"6324","MB539.nex","Isoodon_auratus","51","TRUE","Fritz Tree","Species"
"6325","MB539.nex","Perameles_nasuta","51","TRUE","Fritz Tree","Species"
"6326","MB539.nex","Perameles_eremiana","51","TRUE","Wilson & Reeder","Species"
"6327","MB539.nex","Perameles_gunnii","51","TRUE","Fritz Tree","Species"
"6328","MB539.nex","Perameles_bougainville","51","TRUE","Fritz Tree","Species"
"6329","MB539.nex","Chaeropus_ecaudatus","51","TRUE","Wilson & Reeder","Species"
"6330","MB539.nex","Macrotis_lagotis","51","TRUE","Fritz Tree","Species"
"6331","MB539.nex","Macrotis_leucura","51","TRUE","Wilson & Reeder","Species"
"6337","MB539.nex","Rhynchomeles_prattorum","51","TRUE","Fritz Tree","Species"
"6357","MB567.nex","Rhynchocyon","86","TRUE","Wilson & Reeder","Genus"
"6358","MB567.nex","Procavia","86","TRUE","Wilson & Reeder","Genus"
"6405","MB599.nex","Carollia_subrufa","60","TRUE","Fritz Tree","Species"
"6406","MB599.nex","Platyrrhinus_albericoi","60","TRUE","Wilson & Reeder","Genus"
"6407","MB599.nex","Platyrrhinus_aurarius","60","TRUE","Fritz Tree","Species"
"6408","MB599.nex","Platyrrhinus_brachycephalus","60","TRUE","Fritz Tree","Species"
"6409","MB599.nex","Platyrrhinus_chocoensis","60","TRUE","Fritz Tree","Species"
"6410","MB599.nex","Platyrrhinus_dorsalis","60","TRUE","Fritz Tree","Species"
"6411","MB599.nex","Platyrrhinus_ismaeli","60","TRUE","Wilson & Reeder","Genus"
"6412","MB599.nex","Platyrrhinus_helleri","60","TRUE","Fritz Tree","Species"
"6413","MB599.nex","Platyrrhinus_infuscus","60","TRUE","Fritz Tree","Species"
"6414","MB599.nex","Platyrrhinus_lineatus","60","TRUE","Fritz Tree","Species"
"6415","MB599.nex","Platyrrhinus_masu","60","TRUE","Wilson & Reeder","Genus"
"6416","MB599.nex","Platyrrhinus_matapalensis","60","TRUE","Wilson & Reeder","Genus"
"6417","MB599.nex","Platyrrhinus_nigellus","60","TRUE","Wilson & Reeder","Genus"
"6418","MB599.nex","Platyrrhinus_recifinus","60","TRUE","Fritz Tree","Species"
"6419","MB599.nex","Platyrrhinus_vittatus","60","TRUE","Fritz Tree","Species"
"6420","MB599.nex","Sturnira_erythromos","60","TRUE","Fritz Tree","Species"
"6421","MB599.nex","Uroderma_magnirostrum","60","TRUE","Fritz Tree","Species"
"6422","MB599.nex","Vampyrodes_caraccioli","60","TRUE","Fritz Tree","Species"
"6423","MB657.nex","Nyctomys_sumichrasti","99","TRUE","Fritz Tree","Species"
"6424","MB657.nex","Peromyscus_maniculatus","99","TRUE","Fritz Tree","Species"
"6425","MB657.nex","Delomys_sublineatus","99","TRUE","Fritz Tree","Species"
"6426","MB657.nex","Thomasomys_baeops","99","TRUE","Fritz Tree","Species"
"6427","MB657.nex","Wiedomys_pyrrhorhinos","99","TRUE","Fritz Tree","Species"
"6428","MB657.nex","Amphinectomys_savamis","99","TRUE","Wilson & Reeder","Species"
"6429","MB657.nex","Handleyomys_intectus","99","TRUE","Fritz Tree","Species"
"6430","MB657.nex","Holochilus_brasiliensis","99","TRUE","Fritz Tree","Species"
"6431","MB657.nex","Holochilus_chacarius","99","TRUE","Fritz Tree","Species"
"6432","MB657.nex","Lundomys_molitor","99","TRUE","Fritz Tree","Species"
"6433","MB657.nex","Melanomys_caliginosus","99","TRUE","Fritz Tree","Species"
"6434","MB657.nex","Microryzomys_minutus","99","TRUE","Fritz Tree","Species"
"6435","MB657.nex","Neacomys_minutus","99","TRUE","Wilson & Reeder","Species"
"6436","MB657.nex","Neacomys_musseri","99","TRUE","Wilson & Reeder","Species"
"6437","MB657.nex","Neacomys_spinosus","99","TRUE","Fritz Tree","Species"
"6438","MB657.nex","Nectomys_apicalis","99","TRUE","Fritz Tree","Species"
"6439","MB657.nex","Nectomys_squamipes","99","TRUE","Fritz Tree","Species"
"6440","MB657.nex","Nesoryzomys_narboroughi","99","TRUE","Wilson & Reeder","Genus"
"6441","MB657.nex","Nesoryzomys_swarthi","99","TRUE","Fritz Tree","Species"
"6442","MB657.nex","Oecomys_bicolor","99","TRUE","Fritz Tree","Species"
"6443","MB657.nex","Oecomys_catherinae","99","TRUE","Fritz Tree","Species"
"6444","MB657.nex","Oecomys_concolor","99","TRUE","Fritz Tree","Species"
"6445","MB657.nex","Oecomys_mamorae","99","TRUE","Fritz Tree","Species"
"6446","MB657.nex","Oecomys_trinitatis","99","TRUE","Fritz Tree","Species"
"6447","MB657.nex","Oligoryzomys_flavescens","99","TRUE","Fritz Tree","Species"
"6448","MB657.nex","Oligoryzomys_fornesi","99","TRUE","Fritz Tree","Species"
"6449","MB657.nex","Oligoryzomys_fulvescens","99","TRUE","Fritz Tree","Species"
"6450","MB657.nex","Oligoryzomys_nigripes","99","TRUE","Fritz Tree","Species"
"6451","MB657.nex","Oligoryzomys_stramineus","99","TRUE","Wilson & Reeder","Species"
"6452","MB657.nex","Oryzomys_albigularis","99","TRUE","Fritz Tree","Species"
"6453","MB657.nex","Oryzomys_alfaroi","99","TRUE","Fritz Tree","Species"
"6454","MB657.nex","Oryzomys_angouya","99","TRUE","Fritz Tree","Species"
"6455","MB657.nex","Oryzomys_balneator","99","TRUE","Fritz Tree","Species"
"6456","MB657.nex","Oryzomys_chapmani","99","TRUE","Fritz Tree","Species"
"6457","MB657.nex","Oryzomys_couesi","99","TRUE","Fritz Tree","Species"
"6458","MB657.nex","Oryzomys_hammondi","99","TRUE","Fritz Tree","Species"
"6459","MB657.nex","Oryzomys_lamia","99","TRUE","Fritz Tree","Species"
"6460","MB657.nex","Oryzomys_levipes","99","TRUE","Fritz Tree","Species"
"6461","MB657.nex","Oryzomys_macconnelli","99","TRUE","Fritz Tree","Species"
"6462","MB657.nex","Oryzomys_megacephalus","99","TRUE","Fritz Tree","Species"
"6463","MB657.nex","Oryzomys_melanotis","99","TRUE","Fritz Tree","Species"
"6464","MB657.nex","Oryzomys_palustris","99","TRUE","Fritz Tree","Species"
"6465","MB657.nex","Oryzomys_polius","99","TRUE","Fritz Tree","Species"
"6466","MB657.nex","Oryzomys_russatus","99","TRUE","Fritz Tree","Species"
"6467","MB657.nex","Oryzomys_subflavus","99","TRUE","Fritz Tree","Species"
"6468","MB657.nex","Oryzomys_talamancae","99","TRUE","Fritz Tree","Species"
"6469","MB657.nex","Oryzomys_xanthaeolus","99","TRUE","Fritz Tree","Species"
"6470","MB657.nex","Oryzomys_yunganus","99","TRUE","Fritz Tree","Species"
"6471","MB657.nex","Pseudoryzomys_simplex","99","TRUE","Fritz Tree","Species"
"6472","MB657.nex","Scolomys_ucayalensis","99","TRUE","Fritz Tree","Species"
"6473","MB657.nex","Sigmodontomys_alfari","99","TRUE","Fritz Tree","Species"
"6474","MB657.nex","Sigmodontomys_aphrastus","99","TRUE","Fritz Tree","Species"
"6475","MB657.nex","Zygodontomys_brevicauda","99","TRUE","Fritz Tree","Species"
"6476","MB657.nex","Zygodontomys_cherriei","99","TRUE","Wilson & Reeder","Species"
"6480","MB668.nex","Sus_scrofa","108","TRUE","Fritz Tree","Species"
"6481","MB668.nex","Hippopotamus","108","TRUE","Wilson & Reeder","Genus"
"6512","MB675.nex","Macroscelidea","52","TRUE","Wilson & Reeder","Order"
"6513","MB675.nex","Hyracoidea","52","TRUE","Wilson & Reeder","Order"
"6541","MB681.nex","Canis_lupus","50","TRUE","Fritz Tree","Species"
"6542","MB681.nex","Cryptoprocta_ferox","50","TRUE","Fritz Tree","Species"
"6564","MB683.nex","Cercartetus_lepidus","71","TRUE","Fritz Tree","Species"
"6565","MB683.nex","Phascolarctos_cinereus","71","TRUE","Fritz Tree","Species"
"6574","MB683.nex","Vombatus_ursinus","71","TRUE","Fritz Tree","Species"
"6582","MB684.nex","Scandentia","303","TRUE","Wilson & Reeder","Order"
"6594","MB684.nex","Lemur_catta","303","TRUE","Fritz Tree","Species"
"6595","MB684.nex","Microcebus_murinus","303","TRUE","Fritz Tree","Species"
"6623","MB684.nex","Tarsius_sp.","303","TRUE","Wilson & Reeder","Species"
"6628","MB684.nex","Aotus_trivirgatus","303","TRUE","Fritz Tree","Species"
"6629","MB684.nex","Callicebus_moloch","303","TRUE","Fritz Tree","Species"
"6631","MB684.nex","Saimiri_sciureus","303","TRUE","Fritz Tree","Species"
"6655","MB691.nex","Ornithorhynchus","446","TRUE","Wilson & Reeder","Genus"
"6656","MB691.nex","Tachyglossus","446","TRUE","Wilson & Reeder","Genus"
"6696","MB691.nex","Erinaceus","446","TRUE","Wilson & Reeder","Genus"
"6698","MB691.nex","Canis","446","TRUE","Wilson & Reeder","Genus"
"6699","MB691.nex","Felis","446","TRUE","Wilson & Reeder","Genus"
"6700","MB691.nex","Rattus","446","TRUE","Wilson & Reeder","Genus"
"6701","MB691.nex","Oryctolagus","446","TRUE","Wilson & Reeder","Genus"
"6702","MB691.nex","Bradypus","446","TRUE","Wilson & Reeder","Genus"
"6703","MB691.nex","Tamandua","446","TRUE","Wilson & Reeder","Genus"
"6705","MB691.nex","Dasypus","446","TRUE","Wilson & Reeder","Genus"
"6706","MB691.nex","Chaetophractus","446","TRUE","Wilson & Reeder","Genus"
"6707","MB691.nex","Euphractus","446","TRUE","Wilson & Reeder","Genus"
"6723","MB691.nex","Didelphis","446","TRUE","Wilson & Reeder","Genus"
"6724","MB691.nex","Marmosa","446","TRUE","Wilson & Reeder","Genus"
"6725","MB691.nex","Caenolestes","446","TRUE","Wilson & Reeder","Genus"
"6726","MB691.nex","Dasyurus","446","TRUE","Wilson & Reeder","Genus"
"6727","MB691.nex","Perameles","446","TRUE","Wilson & Reeder","Genus"
"6728","MB691.nex","Dromiciops","446","TRUE","Wilson & Reeder","Genus"
"6729","MB691.nex","Thylacomyidae","446","TRUE","Wilson & Reeder","Family"
"6730","MB691.nex","Macropus","446","TRUE","Wilson & Reeder","Genus"
"6731","MB691.nex","Acrobates","446","TRUE","Wilson & Reeder","Genus"
"6732","MB691.nex","Phascolarctos","446","TRUE","Wilson & Reeder","Genus"
"6733","MB691.nex","Vombatus","446","TRUE","Wilson & Reeder","Genus"
"6735","MB691.nex","Pseudocheirus","446","TRUE","Wilson & Reeder","Genus"
"6736","MB691.nex","Petauroides","446","TRUE","Wilson & Reeder","Genus"
"6787","MB692.nex","Ptilocercus","408","TRUE","Wilson & Reeder","Genus"
"6796","MB692.nex","Blarina","408","TRUE","Wilson & Reeder","Genus"
"6797","MB692.nex","Erinaceus","408","TRUE","Wilson & Reeder","Genus"
"6801","MB692.nex","Orycteropus","408","TRUE","Wilson & Reeder","Genus"
"6802","MB692.nex","Rhynchocyon","408","TRUE","Wilson & Reeder","Genus"
"6803","MB692.nex","Procavia","408","TRUE","Wilson & Reeder","Genus"
"6805","MB692.nex","Chaetophractus","408","TRUE","Wilson & Reeder","Genus"
"6806","MB692.nex","Bradypus","408","TRUE","Wilson & Reeder","Genus"
"6807","MB692.nex","Tamandua","408","TRUE","Wilson & Reeder","Genus"
"6808","MB694.nex","PHOLIDOTA","286","TRUE","Wilson & Reeder","Order"
"6814","MB694.nex","EUPHRACTUS","286","TRUE","Wilson & Reeder","Genus"
"6815","MB694.nex","TOLYPEUTES","286","TRUE","Wilson & Reeder","Genus"
"6817","MB694.nex","CYCLOPES","286","TRUE","Wilson & Reeder","Genus"
"6819","MB694.nex","TAMANDUA","286","TRUE","Wilson & Reeder","Genus"
"6820","MB694.nex","MYRMECOPHAGA","286","TRUE","Wilson & Reeder","Genus"
"6833","MB694.nex","CHOLOEPUS","286","TRUE","Wilson & Reeder","Genus"
"6840","MB694.nex","Megalonyx","286","TRUE","Wilson & Reeder","Species"
"6841","MB694.nex","BRADYPUS","286","TRUE","Wilson & Reeder","Genus"
"6854","MB696.nex","Caluromys","35","TRUE","Wilson & Reeder","Genus"
"6855","MB696.nex","Didelphis","35","TRUE","Wilson & Reeder","Genus"
"6856","MB696.nex","Monodelphis","35","TRUE","Wilson & Reeder","Genus"
"6857","MB696.nex","Caenolestes","35","TRUE","Wilson & Reeder","Genus"
